,location,date,hour,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
866,9,2020-04-09,14,4.0,6.0,8.8,5.0,7.6,0.0
871,10,2020-04-10,14,6.2,7.2,6.0,0.0,5.8,0.2
915,10,2020-04-09,14,1.6666666666666667,5.666666666666667,10.0,0.0,5.333333333333333,0.0
936,10,2020-04-06,14,1.2,3.3,4.5,0.0,4.7,0.3
946,10,2020-04-07,14,1.0,5.0,7.5,0.0,2.0,0.5
969,11,2020-04-08,14,5.743589743589744,8.717948717948717,4.948717948717949,3.9743589743589745,4.871794871794871,2.4871794871794872
990,11,2020-04-10,14,6.0,2.0,4.5,4.0,6.5,0.0
1055,11,2020-04-07,14,4.0,8.0,0.0,4.0,5.0,0.0
1959,11,2020-04-06,14,0.0,0.0,0.0,2.0,0.0,2.0
1074,12,2020-04-07,14,7.25,7.75,6.0,0.0,7.25,0.0
1083,12,2020-04-08,14,3.074766355140187,5.869158878504673,4.205607476635514,0.056074766355140186,3.1401869158878504,4.588785046728972
1099,12,2020-04-09,14,5.5,1.5,7.0,0.0,3.5,0.0
1166,12,2020-04-06,14,1.0,1.5714285714285714,0.14285714285714285,0.0,1.1428571428571428,0.5714285714285714
1173,13,2020-04-10,14,2.75,5.75,4.25,0.0,7.25,0.0
1197,13,2020-04-09,14,1.0,0.0,10.0,0.0,7.0,0.0
1198,13,2020-04-08,14,3.176470588235294,2.6470588235294117,3.3529411764705883,0.0,3.176470588235294,1.411764705882353
1250,13,2020-04-06,14,0.5,1.8333333333333333,4.666666666666667,0.0,3.1666666666666665,0.0
1269,13,2020-04-07,14,10.0,10.0,1.0,0.0,10.0,0.0
1293,14,2020-04-08,14,5.945945945945946,6.8108108108108105,6.918918918918919,0.08108108108108109,4.648648648648648,1.7297297297297298
1328,14,2020-04-10,14,4.5,4.125,5.5,0.0,5.875,0.0
1346,14,2020-04-06,14,4.166666666666667,3.6666666666666665,2.0833333333333335,0.0,3.6666666666666665,0.3333333333333333
1351,14,2020-04-09,14,7.0,6.0,5.5,0.0,4.0,0.0
1361,14,2020-04-07,14,1.6666666666666667,5.0,7.666666666666667,0.0,2.0,0.0
1388,15,2020-04-10,14,6.5,5.583333333333333,5.916666666666667,0.0,4.583333333333333,0.0
1456,15,2020-04-06,14,2.5,2.7,3.35,0.0,5.05,0.15
1472,15,2020-04-09,14,4.7272727272727275,5.363636363636363,6.636363636363637,0.0,5.7272727272727275,0.09090909090909091
1477,15,2020-04-08,14,3.8541666666666665,3.9166666666666665,3.625,0.0,2.5416666666666665,1.3125
1493,15,2020-04-07,14,3.7,4.5,4.9,0.0,4.4,0.1
1509,16,2020-04-09,14,5.2,5.4,7.8,5.4,3.4,0.0
1518,16,2020-04-07,14,5.6,2.4,4.6,7.0,6.6,0.0
1576,16,2020-04-08,14,4.25,4.28125,4.3125,4.78125,3.59375,0.0625
1577,16,2020-04-06,14,6.142857142857143,1.5714285714285714,4.285714285714286,4.428571428571429,3.857142857142857,0.14285714285714285
1597,16,2020-04-10,14,3.0,7.0,7.0,9.0,10.0,0.0
1638,17,2020-04-06,14,4.0,10.0,7.0,0.0,7.5,0.0
1655,17,2020-04-08,14,1.4736842105263157,6.7368421052631575,5.7368421052631575,0.0,3.3684210526315788,1.4210526315789473
1682,17,2020-04-07,14,2.75,5.0,4.0,0.0,6.0,0.0
1724,18,2020-04-07,14,3.0,7.5,4.0,0.0,7.5,0.0
1740,18,2020-04-09,14,5.8,5.4,6.0,0.0,4.4,0.2
1741,18,2020-04-10,14,4.666666666666667,6.666666666666667,6.333333333333333,0.0,5.666666666666667,0.3333333333333333
1780,18,2020-04-06,14,4.5,1.5,2.25,0.0,2.75,0.0
1819,18,2020-04-08,14,3.5,6.82,4.32,0.0,4.8,2.78
1905,19,2020-04-10,14,5.0,4.4,3.8,0.0,5.6,0.0
1913,19,2020-04-06,14,3.0,1.3636363636363635,1.1818181818181819,0.0,4.090909090909091,0.2727272727272727
1925,19,2020-04-09,14,5.5,4.0,7.0,0.0,8.5,0.5
1934,19,2020-04-08,14,2.375,2.875,3.125,0.0,4.5625,1.5625
1953,19,2020-04-07,14,1.5,6.0,3.5,0.0,7.5,0.0
10,1,2020-04-08,15,2.25,1.75,5.25,4.0,3.25,0.5
12,1,2020-04-10,15,4.0,6.5,6.0,6.0,4.5,0.25
38,1,2020-04-06,15,3.75,3.25,5.625,3.125,3.375,0.0
74,1,2020-04-09,15,2.1666666666666665,2.378787878787879,4.196969696969697,3.5454545454545454,2.4545454545454546,0.15151515151515152
115,1,2020-04-07,15,8.0,10.0,3.0,7.0,2.0,0.0
127,2,2020-04-06,15,3.0434782608695654,3.130434782608696,2.5652173913043477,0.0,3.130434782608696,0.2608695652173913
131,2,2020-04-10,15,5.0,8.166666666666666,5.166666666666667,0.0,5.333333333333333,0.16666666666666666
147,2,2020-04-09,15,3.0330578512396693,5.051652892561983,3.96900826446281,0.049586776859504134,1.0929752066115703,0.9958677685950413
149,2,2020-04-08,15,3.4864864864864864,4.27027027027027,5.0,0.2972972972972973,1.4594594594594594,1.054054054054054
211,2,2020-04-07,15,6.818181818181818,6.545454545454546,7.181818181818182,0.0,5.7272727272727275,0.0
255,3,2020-04-10,15,5.909090909090909,4.545454545454546,7.090909090909091,4.363636363636363,5.181818181818182,0.09090909090909091
300,3,2020-04-07,15,5.6,6.8,5.8,5.6,1.0,0.2
305,3,2020-04-09,15,9.691891891891892,9.702702702702704,9.654054054054054,6.924324324324324,7.010810810810811,4.891891891891892
321,3,2020-04-06,15,3.5555555555555554,2.9444444444444446,3.074074074074074,2.2777777777777777,3.2222222222222223,0.8333333333333334
337,4,2020-04-07,15,6.5,5.5,5.0,0.0,6.5,0.0
346,4,2020-04-10,15,6.142857142857143,5.428571428571429,4.714285714285714,0.0,6.0,0.14285714285714285
358,4,2020-04-06,15,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.5,1.8571428571428572,1.8571428571428572
366,4,2020-04-09,15,6.9504950495049505,5.071782178217822,4.985148514851486,0.0594059405940594,4.952970297029703,5.00990099009901
385,4,2020-04-08,15,4.958333333333333,3.7916666666666665,3.0833333333333335,0.0,2.7916666666666665,4.416666666666667
443,5,2020-04-09,15,5.082706766917293,2.1203007518796992,3.8496240601503757,0.9172932330827067,2.962406015037594,0.3609022556390977
457,5,2020-04-10,15,7.5,5.5,7.0,1.0,3.0,0.0
461,5,2020-04-07,15,4.833333333333333,1.5,4.833333333333333,4.166666666666667,4.0,0.3333333333333333
481,5,2020-04-08,15,4.3076923076923075,4.923076923076923,4.6923076923076925,3.076923076923077,3.6153846153846154,0.15384615384615385
500,5,2020-04-06,15,1.7777777777777777,1.8888888888888888,1.2222222222222223,1.3333333333333333,2.111111111111111,0.1111111111111111
535,6,2020-04-07,15,6.111111111111111,4.0,5.111111111111111,4.777777777777778,5.444444444444445,0.1111111111111111
590,6,2020-04-06,15,2.8333333333333335,2.9583333333333335,3.1666666666666665,2.4583333333333335,3.7916666666666665,0.20833333333333334
603,6,2020-04-10,15,5.857142857142857,4.571428571428571,5.428571428571429,5.857142857142857,5.285714285714286,0.07142857142857142
613,6,2020-04-08,15,4.44,3.2,4.32,3.48,3.28,0.88
625,6,2020-04-09,15,0.4,1.1838709677419355,2.1451612903225805,2.1870967741935483,3.0709677419354837,0.9709677419354839
1974,7,2020-04-08,15,0.0,8.0,6.5,0.0,0.0,4.0
1986,7,2020-04-09,15,0.0,8.333333333333334,5.666666666666667,0.0,0.0,4.333333333333333
680,8,2020-04-06,15,1.6585365853658536,1.3902439024390243,2.6097560975609757,0.17073170731707318,4.048780487804878,0.14634146341463414
683,8,2020-04-07,15,4.833333333333333,6.0,4.0,0.0,5.333333333333333,0.16666666666666666
712,8,2020-04-10,15,4.909090909090909,6.454545454545454,6.363636363636363,0.0,4.454545454545454,0.0
748,8,2020-04-09,15,8.932098765432098,7.839506172839506,8.802469135802468,0.08024691358024691,6.944444444444445,0.2716049382716049
764,9,2020-04-09,15,8.63888888888889,2.2333333333333334,4.955555555555556,4.083333333333333,6.05,0.3277777777777778
781,9,2020-04-10,15,5.0,4.25,5.0,4.875,7.25,0.0
817,9,2020-04-07,15,5.75,6.25,5.75,7.5,6.25,0.0
834,9,2020-04-06,15,1.25,1.25,1.28125,0.625,3.34375,0.125
877,10,2020-04-10,15,7.25,7.5,5.5,0.0,2.5,0.25
916,10,2020-04-09,15,7.123655913978495,7.053763440860215,7.096774193548387,0.04838709677419355,6.053763440860215,1.1612903225806452
932,10,2020-04-06,15,1.5,1.3333333333333333,3.5833333333333335,0.0,4.833333333333333,0.3333333333333333
1006,11,2020-04-07,15,6.0,8.0,5.333333333333333,8.333333333333334,6.666666666666667,0.3333333333333333
1046,11,2020-04-08,15,6.222222222222222,9.222222222222221,4.666666666666667,3.7777777777777777,5.111111111111111,1.4444444444444444
1047,11,2020-04-06,15,3.75,6.25,3.0,3.75,4.5,0.0
1062,11,2020-04-09,15,7.962666666666666,5.050666666666666,4.976,2.973333333333333,5.0,1.9973333333333334
1067,11,2020-04-10,15,7.0,4.0,6.0,4.0,2.0,0.0
1101,12,2020-04-09,15,3.1022364217252396,5.003194888178914,3.9680511182108624,0.08306709265175719,2.952076677316294,3.984025559105431
1139,12,2020-04-07,15,7.0,6.5,4.5,0.0,5.0,0.0
1159,12,2020-04-06,15,1.4545454545454546,0.9090909090909091,1.1818181818181819,0.0,1.5454545454545454,0.8181818181818182
1976,12,2020-04-08,15,3.0684931506849313,5.931506849315069,4.041095890410959,0.3013698630136986,2.767123287671233,4.739726027397261
1196,13,2020-04-08,15,4.333333333333333,4.444444444444445,3.4444444444444446,0.0,3.6666666666666665,1.1111111111111112
1240,13,2020-04-07,15,4.6,4.8,3.4,0.0,5.0,0.0
1273,13,2020-04-10,15,10.0,5.0,9.0,0.0,1.0,0.0
1960,13,2020-04-06,15,0.0,0.5,4.0,0.0,2.0,0.5
1990,13,2020-04-09,15,4.448275862068965,2.3655172413793104,4.372413793103449,0.06896551724137931,4.2620689655172415,0.6620689655172414
1298,14,2020-04-09,15,7.019744483159117,5.010452961672474,5.045296167247387,0.08362369337979095,4.018583042973287,2.9454123112659696
1310,14,2020-04-06,15,2.6666666666666665,1.6,2.8666666666666667,0.0,2.6666666666666665,0.26666666666666666
1319,14,2020-04-10,15,5.5,6.0,7.0,0.0,5.75,0.0
1322,14,2020-04-07,15,6.333333333333333,2.888888888888889,6.222222222222222,0.4444444444444444,4.777777777777778,0.0
1369,14,2020-04-08,15,4.954545454545454,5.909090909090909,6.909090909090909,0.0,4.681818181818182,2.272727272727273
1387,15,2020-04-07,15,5.4,7.1,5.4,0.0,4.8,0.2
1411,15,2020-04-08,15,3.238095238095238,4.619047619047619,3.857142857142857,0.0,3.0952380952380953,0.6190476190476191
1428,15,2020-04-09,15,3.0739219712525667,1.0965092402464065,3.0410677618069815,0.07802874743326489,3.0698151950718686,2.0061601642710474
1439,15,2020-04-10,15,5.388888888888889,5.944444444444445,5.611111111111111,0.0,4.555555555555555,0.0
1480,15,2020-04-06,15,1.48,1.56,1.24,0.0,2.4,0.16
1517,16,2020-04-09,15,5.765503875968992,2.74031007751938,3.7170542635658914,2.7829457364341086,2.813953488372093,0.375968992248062
1519,16,2020-04-10,15,6.5,5.0,5.0,6.8,5.6,0.2
1565,16,2020-04-07,15,10.0,4.5,9.5,7.0,2.5,0.0
1575,16,2020-04-08,15,4.7,4.2,3.65,4.2,4.2,0.3
1607,16,2020-04-06,15,1.625,1.5,2.5,2.5,0.875,0.375
1626,17,2020-04-08,15,3.2857142857142856,6.571428571428571,7.071428571428571,0.2857142857142857,3.7857142857142856,1.2857142857142858
1651,17,2020-04-07,15,5.666666666666667,5.666666666666667,3.6666666666666665,0.0,7.333333333333333,0.0
1672,17,2020-04-06,15,3.3333333333333335,6.333333333333333,4.0,0.0,5.333333333333333,0.3333333333333333
1706,17,2020-04-09,15,2.915151515151515,2.006060606060606,6.006060606060606,0.06666666666666667,2.987878787878788,0.9575757575757575
1745,18,2020-04-10,15,4.5,7.0,6.0,0.0,4.5,0.0
1750,18,2020-04-07,15,4.75,3.25,3.0,0.0,4.5,0.25
1768,18,2020-04-08,15,3.09375,7.0625,4.15625,0.25,4.9375,2.5625
1776,18,2020-04-09,15,4.063660477453581,1.9893899204244032,4.047745358090186,0.09814323607427056,5.053050397877984,2.938992042440318
1782,18,2020-04-06,15,5.0,2.7142857142857144,5.142857142857143,0.0,2.4285714285714284,0.0
1860,19,2020-04-09,15,2.097560975609756,2.105691056910569,2.1219512195121952,0.14634146341463414,2.178861788617886,1.9593495934959348
1864,19,2020-04-07,15,9.5,6.25,1.25,0.0,7.0,0.0
1900,19,2020-04-10,15,3.6666666666666665,2.0,5.333333333333333,0.0,7.333333333333333,0.0
1916,19,2020-04-06,15,4.9411764705882355,2.3529411764705883,2.7058823529411766,0.0,3.5294117647058822,0.29411764705882354
1929,19,2020-04-08,15,3.111111111111111,3.6666666666666665,4.111111111111111,0.0,4.555555555555555,1.1111111111111112
47,1,2020-04-06,16,1.0,1.0,1.8823529411764706,1.3529411764705883,1.0,0.17647058823529413
54,1,2020-04-09,16,2.6666666666666665,2.4358974358974357,3.641025641025641,3.41025641025641,2.1538461538461537,0.15384615384615385
92,1,2020-04-10,16,7.5,7.0,7.0,5.0,1.5,0.5
93,1,2020-04-08,16,4.285714285714286,2.7142857142857144,4.571428571428571,4.714285714285714,3.5714285714285716,0.14285714285714285
108,1,2020-04-07,16,6.5,2.0,3.0,9.5,9.5,0.0
132,2,2020-04-08,16,4.27027027027027,4.378378378378378,5.45945945945946,0.02702702702702703,2.72972972972973,1.135135135135135
185,2,2020-04-07,16,7.363636363636363,6.818181818181818,5.090909090909091,0.0,4.909090909090909,0.0
194,2,2020-04-10,16,5.0,6.25,4.5,0.0,4.625,0.0
202,2,2020-04-06,16,0.7849462365591398,0.6451612903225806,1.043010752688172,0.10752688172043011,1.5053763440860215,0.20430107526881722
203,2,2020-04-09,16,2.8868778280542986,5.027149321266968,4.099547511312217,0.167420814479638,1.1900452488687783,1.0497737556561086
241,3,2020-04-06,16,3.212290502793296,3.078212290502793,3.0614525139664805,2.3016759776536313,3.2681564245810057,0.5810055865921788
258,3,2020-04-10,16,5.5,5.7,6.6,5.8,5.5,0.0
277,3,2020-04-07,16,5.25,4.75,2.25,3.75,3.5,0.0
326,4,2020-04-08,16,5.285714285714286,4.619047619047619,3.9523809523809526,0.0,3.619047619047619,2.761904761904762
348,4,2020-04-09,16,6.942528735632184,5.042145593869732,4.938697318007663,0.09578544061302682,5.045977011494253,5.065134099616858
375,4,2020-04-07,16,4.0,10.0,10.0,0.0,9.0,0.0
379,4,2020-04-10,16,5.5,9.0,9.0,0.0,1.5,0.0
414,4,2020-04-06,16,0.2413793103448276,0.3448275862068966,0.5517241379310345,0.3103448275862069,1.8620689655172413,0.5517241379310345
428,5,2020-04-06,16,0.52,2.32,0.46,0.66,1.12,0.24
472,5,2020-04-07,16,3.0,9.5,0.0,7.0,5.0,0.0
495,5,2020-04-10,16,3.3333333333333335,8.0,5.0,2.0,5.666666666666667,0.0
497,5,2020-04-09,16,4.96875,2.03125,3.8125,1.03125,3.078125,0.25
530,5,2020-04-08,16,3.1666666666666665,6.333333333333333,4.833333333333333,2.3333333333333335,3.3333333333333335,0.0
539,6,2020-04-08,16,5.684210526315789,3.8421052631578947,4.7368421052631575,3.1052631578947367,4.7894736842105265,0.3684210526315789
549,6,2020-04-06,16,0.8256880733944955,0.7064220183486238,0.7522935779816514,0.7431192660550459,1.3761467889908257,0.1743119266055046
550,6,2020-04-10,16,6.357142857142857,5.285714285714286,5.285714285714286,5.785714285714286,6.642857142857143,0.07142857142857142
558,6,2020-04-09,16,0.6091370558375635,1.263959390862944,2.2233502538071064,2.4060913705583755,3.1269035532994924,0.8274111675126904
573,6,2020-04-07,16,6.857142857142857,4.857142857142857,6.0,6.0,5.0,0.0
665,7,2020-04-06,16,0.0,3.0,3.0,0.0,0.0,0.0
1971,7,2020-04-08,16,0.0,8.5,5.5,0.0,0.0,5.0
1987,7,2020-04-09,16,0.0,7.666666666666667,6.333333333333333,0.0,0.0,4.333333333333333
731,8,2020-04-10,16,5.3,6.6,5.4,0.0,4.2,0.1
732,8,2020-04-07,16,7.333333333333333,7.0,6.555555555555555,0.0,3.7777777777777777,0.2222222222222222
749,8,2020-04-09,16,8.877310924369748,8.507563025210084,9.371428571428572,0.13949579831932774,6.912605042016807,0.7226890756302521
758,8,2020-04-06,16,0.47959183673469385,0.5714285714285714,1.9846938775510203,0.0,3.076530612244898,0.22959183673469388
797,9,2020-04-07,16,4.666666666666667,5.066666666666666,6.133333333333334,6.466666666666667,6.333333333333333,0.06666666666666667
811,9,2020-04-06,16,0.4574468085106383,0.4627659574468085,1.25,0.648936170212766,3.117021276595745,0.20212765957446807
829,9,2020-04-09,16,8.972067039106145,2.9154030327214686,5.8954509177972865,4.908220271348763,6.000798084596967,0.9297685554668795
835,9,2020-04-10,16,4.75,5.25,6.875,6.75,4.25,0.125
933,10,2020-04-06,16,0.2714285714285714,0.21428571428571427,2.9714285714285715,0.18571428571428572,4.085714285714285,0.21428571428571427
951,10,2020-04-07,16,0.0,9.0,10.0,0.0,5.0,0.0
1988,10,2020-04-09,16,7.121212121212121,7.08080808080808,7.05050505050505,0.06060606060606061,6.02020202020202,1.1313131313131313
975,11,2020-04-06,16,0.5483870967741935,0.6774193548387096,0.967741935483871,2.129032258064516,1.2580645161290323,0.22580645161290322
987,11,2020-04-07,16,4.5,4.5,6.0,9.5,5.0,0.0
1050,11,2020-04-08,16,6.2727272727272725,7.7272727272727275,5.0,5.545454545454546,5.636363636363637,1.8181818181818181
1054,11,2020-04-09,16,7.934782608695652,5.028985507246377,4.978260869565218,3.0144927536231885,5.057971014492754,1.9927536231884058
1093,12,2020-04-06,16,1.1875,1.875,1.9375,0.0,1.8125,0.375
1123,12,2020-04-07,16,8.5,10.0,2.5,0.0,6.5,0.0
1161,12,2020-04-08,16,3.311111111111111,5.911111111111111,3.7777777777777777,0.0,3.1555555555555554,4.4
1164,12,2020-04-09,16,2.995049504950495,4.915841584158416,3.905940594059406,0.1188118811881188,2.9702970297029703,4.014851485148514
1181,13,2020-04-09,16,4.46969696969697,2.5833333333333335,4.454545454545454,0.09848484848484848,4.606060606060606,0.5606060606060606
1209,13,2020-04-06,16,0.38636363636363635,0.36363636363636365,4.090909090909091,0.022727272727272728,2.25,0.1590909090909091
1213,13,2020-04-07,16,3.0,5.0,2.0,0.0,10.0,0.0
1241,13,2020-04-10,16,4.5,5.5,6.0,0.0,8.5,0.0
1270,13,2020-04-08,16,3.6,4.6,5.2,0.0,3.6,1.8
1276,14,2020-04-06,16,0.7115384615384616,0.5769230769230769,0.40384615384615385,0.1346153846153846,2.019230769230769,0.19230769230769232
1290,14,2020-04-07,16,8.5,5.5,6.5,0.0,6.0,0.5
1331,14,2020-04-09,16,6.957142857142857,5.042857142857143,4.973809523809524,0.09047619047619047,4.059523809523809,2.9380952380952383
1367,14,2020-04-08,16,5.9,7.2,6.2,0.0,5.1,1.1
1379,14,2020-04-10,16,7.333333333333333,1.3333333333333333,5.666666666666667,0.0,5.0,0.0
1400,15,2020-04-10,16,3.7142857142857144,3.142857142857143,2.857142857142857,0.2857142857142857,4.428571428571429,0.14285714285714285
1448,15,2020-04-06,16,0.8350515463917526,0.711340206185567,0.8762886597938144,0.030927835051546393,1.5154639175257731,0.20618556701030927
1478,15,2020-04-08,16,4.785714285714286,5.571428571428571,3.2857142857142856,0.35714285714285715,4.142857142857143,0.5
1479,15,2020-04-07,16,5.6,7.2,6.9,0.0,6.3,0.1
1501,15,2020-04-09,16,3.1442953020134228,1.191275167785235,3.151006711409396,0.11073825503355705,3.0805369127516777,1.9161073825503356
1513,16,2020-04-07,16,5.142857142857143,6.714285714285714,3.7142857142857144,6.285714285714286,4.0,0.0
1532,16,2020-04-10,16,6.666666666666667,7.666666666666667,6.666666666666667,1.0,7.666666666666667,0.3333333333333333
1541,16,2020-04-09,16,6.1234567901234565,3.2037037037037037,4.2139917695473255,3.1707818930041154,3.197530864197531,0.29012345679012347
1570,16,2020-04-08,16,5.4375,4.5625,5.0,5.4375,4.3125,0.3125
1613,16,2020-04-06,16,0.29411764705882354,0.4411764705882353,1.1176470588235294,0.5,0.47058823529411764,0.20588235294117646
1627,17,2020-04-07,16,6.0,4.0,10.0,0.0,10.0,0.0
1642,17,2020-04-09,16,3.120879120879121,2.197802197802198,6.1098901098901095,0.16483516483516483,3.087912087912088,1.0
1702,17,2020-04-08,16,1.5,6.75,6.5,0.0,2.75,0.75
1962,17,2020-04-06,16,0.25,0.375,0.375,0.0,0.25,0.125
1721,18,2020-04-10,16,5.25,7.5,4.25,0.0,3.0,0.0
1736,18,2020-04-08,16,3.1538461538461537,7.230769230769231,4.3076923076923075,0.0,5.615384615384615,2.769230769230769
1763,18,2020-04-07,16,4.0,6.0,6.0,0.0,5.0,0.3333333333333333
1797,18,2020-04-09,16,4.09375,2.13125,4.0625,0.0625,5.0,2.9
1811,18,2020-04-06,16,2.1923076923076925,0.3269230769230769,0.7115384615384616,0.15384615384615385,2.519230769230769,0.17307692307692307
1850,19,2020-04-08,16,3.8333333333333335,4.0,3.3333333333333335,0.0,3.8333333333333335,0.5
1861,19,2020-04-09,16,2.160919540229885,2.045977011494253,2.0344827586206895,0.0,2.103448275862069,1.9885057471264367
1888,19,2020-04-06,16,3.3055555555555554,0.875,0.4444444444444444,0.1388888888888889,3.4305555555555554,0.2638888888888889
1892,19,2020-04-07,16,5.8,5.5,6.1,0.0,6.3,0.3
1956,19,2020-04-10,16,2.5,5.5,3.0,0.0,7.0,0.5
0,1,2020-04-08,17,4.4,2.6,3.8,3.8,4.2,0.2
23,1,2020-04-06,17,2.2,1.8,1.9,2.2,4.1,0.4
24,1,2020-04-10,17,2.3333333333333335,5.166666666666667,3.5,6.833333333333333,6.333333333333333,0.0
89,1,2020-04-07,17,3.0,4.0,6.5,5.0,5.0,0.5
104,1,2020-04-09,17,2.0,2.235294117647059,4.470588235294118,3.176470588235294,1.9411764705882353,0.058823529411764705
140,2,2020-04-06,17,0.875,1.0208333333333333,1.5625,0.3541666666666667,1.5208333333333333,0.125
145,2,2020-04-10,17,6.153846153846154,4.846153846153846,5.6923076923076925,0.0,5.230769230769231,0.0
170,2,2020-04-07,17,6.714285714285714,6.285714285714286,3.857142857142857,1.0,7.285714285714286,0.14285714285714285
196,2,2020-04-09,17,3.0721649484536084,4.938144329896907,4.360824742268041,0.0,1.3402061855670102,1.0206185567010309
209,2,2020-04-08,17,4.0,5.0,5.642857142857143,0.0,3.142857142857143,0.7142857142857143
297,3,2020-04-06,17,3.5,2.9489795918367347,3.4591836734693877,2.5306122448979593,3.173469387755102,0.5408163265306123
302,3,2020-04-07,17,5.5,4.833333333333333,5.833333333333333,7.333333333333333,5.333333333333333,0.16666666666666666
310,3,2020-04-10,17,3.7142857142857144,5.0,6.571428571428571,4.571428571428571,6.0,0.0
341,4,2020-04-06,17,1.5,1.25,1.5625,0.1875,3.4375,0.75
364,4,2020-04-07,17,6.0,4.0,4.0,0.0,4.0,0.0
390,4,2020-04-08,17,5.25,3.875,3.5,0.0,2.875,4.125
409,4,2020-04-09,17,7.186046511627907,5.0,4.875968992248062,0.18604651162790697,4.922480620155039,4.976744186046512
419,5,2020-04-09,17,5.475,2.65,4.175,1.675,3.725,0.2
452,5,2020-04-07,17,4.142857142857143,5.142857142857143,5.142857142857143,6.285714285714286,5.714285714285714,0.0
465,5,2020-04-08,17,3.4285714285714284,5.428571428571429,5.714285714285714,4.142857142857143,4.142857142857143,0.0
521,5,2020-04-06,17,0.8214285714285714,2.0357142857142856,0.6428571428571429,1.0714285714285714,1.1071428571428572,0.32142857142857145
534,5,2020-04-10,17,8.0,10.0,6.0,8.0,4.0,0.0
540,6,2020-04-06,17,1.8727272727272728,1.9272727272727272,1.5818181818181818,1.290909090909091,2.309090909090909,0.12727272727272726
557,6,2020-04-08,17,5.25,5.3125,4.625,4.75,3.6875,0.0625
583,6,2020-04-09,17,0.6601941747572816,1.4563106796116505,2.0970873786407767,2.3300970873786406,3.174757281553398,0.883495145631068
600,6,2020-04-07,17,5.454545454545454,6.2727272727272725,5.454545454545454,4.454545454545454,5.7272727272727275,0.09090909090909091
620,6,2020-04-10,17,3.0,3.2,4.0,8.0,4.6,0.0
663,7,2020-04-08,17,0.0,10.0,10.0,0.0,0.0,0.0
1984,7,2020-04-09,17,0.0,7.833333333333333,6.333333333333333,0.0,0.0,4.166666666666667
674,8,2020-04-07,17,5.0,5.3,4.4,0.0,6.2,0.0
721,8,2020-04-06,17,0.8125,0.65625,2.2604166666666665,0.11458333333333333,3.1770833333333335,0.1875
747,8,2020-04-09,17,8.952548330404218,8.797891036906854,9.597539543057996,0.08787346221441125,6.926186291739895,0.8857644991212654
754,8,2020-04-10,17,6.5,4.9,3.7,0.1,3.8,0.0
762,9,2020-04-10,17,4.05,4.75,5.35,5.75,4.5,0.0
790,9,2020-04-09,17,8.946308724832214,2.9395973154362416,5.87751677852349,4.879194630872483,6.031879194630872,0.9546979865771812
859,9,2020-04-06,17,1.0256410256410255,0.9102564102564102,1.4102564102564104,1.0128205128205128,3.448717948717949,0.19230769230769232
861,9,2020-04-07,17,2.8333333333333335,3.3333333333333335,4.833333333333333,4.833333333333333,6.0,0.0
884,10,2020-04-07,17,4.4,5.2,5.6,0.0,5.2,0.2
930,10,2020-04-06,17,0.7222222222222222,1.1388888888888888,3.388888888888889,0.0,4.111111111111111,0.1388888888888889
943,10,2020-04-09,17,6.904761904761905,7.023809523809524,7.0,0.0,5.809523809523809,0.8095238095238095
945,10,2020-04-10,17,4.75,7.0,8.75,0.0,6.25,0.0
962,11,2020-04-07,17,2.6666666666666665,5.666666666666667,8.666666666666666,5.0,3.3333333333333335,0.0
964,11,2020-04-10,17,2.6666666666666665,6.666666666666667,6.0,4.666666666666667,6.666666666666667,0.3333333333333333
1015,11,2020-04-08,17,7.0,6.0,6.666666666666667,4.0,5.666666666666667,2.0
1016,11,2020-04-09,17,8.0,5.0588235294117645,5.029411764705882,3.1323529411764706,4.735294117647059,2.014705882352941
1051,11,2020-04-06,17,0.625,1.0,0.5625,2.75,1.6875,0.125
1086,12,2020-04-09,17,3.0,5.1461538461538465,3.9692307692307693,0.023076923076923078,3.046153846153846,4.023076923076923
1098,12,2020-04-07,17,3.3333333333333335,7.0,4.333333333333333,0.0,8.333333333333334,0.0
1126,12,2020-04-06,17,0.8,0.8,0.4666666666666667,0.0,2.0,0.4666666666666667
1144,12,2020-04-08,17,3.032258064516129,5.580645161290323,4.096774193548387,0.0,3.4516129032258065,4.548387096774194
1190,13,2020-04-07,17,6.75,8.25,7.25,0.5,7.25,0.25
1195,13,2020-04-09,17,4.485294117647059,2.9411764705882355,4.661764705882353,0.16176470588235295,4.602941176470588,0.35294117647058826
1221,13,2020-04-08,17,5.25,4.5,4.25,0.0,5.0,0.25
1238,13,2020-04-10,17,7.0,10.0,9.0,0.0,3.0,0.0
1961,13,2020-04-06,17,0.0,0.3333333333333333,4.222222222222222,0.0,1.9444444444444444,0.3333333333333333
1279,14,2020-04-07,17,5.333333333333333,5.333333333333333,5.333333333333333,0.0,3.3333333333333335,0.0
1291,14,2020-04-06,17,1.027027027027027,0.8648648648648649,0.6756756756756757,0.0,2.4324324324324325,0.16216216216216217
1299,14,2020-04-10,17,2.5,8.166666666666666,5.5,0.0,6.166666666666667,0.0
1300,14,2020-04-08,17,5.846153846153846,6.230769230769231,6.615384615384615,0.0,5.461538461538462,2.230769230769231
1321,14,2020-04-09,17,7.043715846994536,5.032786885245901,5.076502732240437,0.06557377049180328,4.005464480874317,2.912568306010929
